Date,Adj Close,Close,High,Low,Open,Volume
22/12/2023,775.21,792.7999878,821,788.8499756,807,10836454
26/12/2023,763.9629517,781.2999878,798.5999756,780,795,1907597
27/12/2023,803.1731567,821.4000244,825.9500122,784.0499878,785,10656808
28/12/2023,808.5510864,826.9000244,836.75,806.5999756,822,7403621
29/12/2023,814.0267944,832.5,843.9000244,822.5999756,827.5499878,4195993
01/01/2024,839.69,858.75,864,831,831.5,6424762
02/01/2024,819.1114502,837.7000122,856.9000244,836,853.7999878,3672560
03/01/2024,820.1381226,838.75,853.2999878,836.0999756,837.7000122,3684845
04/01/2024,816.72,835.25,845.9000244,833,837,2024609
05/01/2024,825.6627808,844.4000244,860.9500122,836.5999756,836.5999756,4193233
08/01/2024,805.5687866,823.8499756,848.9000244,819.2999878,845,2265484
09/01/2024,813.9779663,832.4500122,837.8499756,828.5,829.0999756,1408365
10/01/2024,819.991394,838.5999756,850.9500122,835,835,2639631
11/01/2024,815.4935913,834,850,831,841,1576154
12/01/2024,810.8977661,829.2999878,838,827,830,1800261
15/01/2024,810.8977661,829.2999878,829.2999878,829.2999878,829.2999878,0
16/01/2024,872.7442627,892.5499878,900,850,856,12525303
17/01/2024,867.8063354,887.5,918.4500122,874,882,9015612
18/01/2024,881.2,901.2000122,907,867.0499878,890,4546830
19/01/2024,881.8869019,901.9000244,915,898,909,3328849
23/01/2024,855.828186,875.25,950.0499878,869.2000122,943.9500122,5296256
24/01/2024,887.0692139,907.2000122,924,866,878.2000122,3503761
25/01/2024,883.451355,903.5,923.9000244,899.0999756,915,2629355
29/01/2024,895.2827759,915.5999756,931.9000244,903.5999756,910,3792964
30/01/2024,912.2,932.9000244,955,917.5499878,922.5,9707445
31/01/2024,928.68,949.75,971.9000244,936.75,938.1500244,7726332
01/02/2024,916.2079468,937,964,926,956.9000244,3463799
02/02/2024,924.47,945.4500122,955.1500244,937,942.8499756,4534536
05/02/2024,976.6854858,998.8499756,1028,955,956.5,17219410
06/02/2024,1003.086365,1025.849976,1033,990.25,1014.049988,7368232
07/02/2024,1021.27356,1044.449951,1050,1014.099976,1031.050049,7354236
08/02/2024,1080.724487,1105.25,1145,1071,1073.900024,22872046
09/02/2024,1056.865967,1080.849976,1175,1067,1152,21551992
12/02/2024,999.7618408,1022.450012,1125,1010.099976,1112.050049,11741691
13/02/2024,989.0059814,1011.450012,1043.300049,979.9500122,1029.75,8474155
14/02/2024,1046.75,1070.5,1078.5,990,1000,9358003
15/02/2024,1032.665161,1056.099976,1086.900024,1049.050049,1082,5013229
16/02/2024,1016.775635,1039.849976,1067.550049,1030.099976,1062,5404201
19/02/2024,1028.85,1052.199951,1092,1050,1080,6832181
20/02/2024,1019.02478,1042.150024,1056.400024,1036.050049,1055,3173173
21/02/2024,1020.399048,1039.550049,1054.75,1027.699951,1044,3929842
22/02/2024,1044.791138,1064.400024,1070,1032.050049,1041.449951,5132257
23/02/2024,1046.852417,1066.5,1082,1048.050049,1062.050049,4331573
26/02/2024,1021.969482,1041.150024,1075.699951,1036.400024,1066.5,2958776
27/02/2024,1021.036926,1040.199951,1068,1037.099976,1044,3772686
28/02/2024,988.3995361,1006.950012,1052.900024,1003.799988,1046.199951,3573062
29/02/2024,1003.957458,1022.799988,1027,997.0999756,1012,3013025
01/03/2024,1010.730347,1029.699951,1040.949951,1025.099976,1027.199951,2087742
04/03/2024,1017.797729,1036.900024,1049,1021.200012,1037,2450117
05/03/2024,1008.3255,1027.25,1045.849976,1023.900024,1037.400024,2024712
06/03/2024,991.69,1010.299988,1034.949951,998.25,1030,2542290
07/03/2024,1005.920654,1024.800049,1034,1007,1012,1822489
11/03/2024,993.26,1011.900024,1045,1006.049988,1035,2777683
12/03/2024,968.0808716,986.25,1018.900024,980.5499878,1016.900024,2878325
13/03/2024,892.9901733,909.75,994.9500122,900,990.4500122,6431249
14/03/2024,940.84,958.5,962.3499756,901.0499878,910,4958488
15/03/2024,908.1065063,925.1500244,969.7000122,918.9500122,957,3560100
18/03/2024,887.74,904.4000244,934,902,916.5,3765432
19/03/2024,863.3464966,879.5499878,918.75,875.6500244,905,4240551
20/03/2024,850.9295654,866.9000244,894.7999878,865,885.9000244,4003650
21/03/2024,885.1865845,901.7999878,909.5499878,877.5,882,6292495
22/03/2024,889.652771,906.3499756,909,888.5,905,4895634
26/03/2024,880.92,897.4500122,918,892.2000122,909.0999756,3883441
27/03/2024,876.0579224,892.5,913,888.9500122,900.9500122,7788410
28/03/2024,899.2722778,916.1500244,928,901.75,902.6500244,4191452
01/04/2024,952.7191162,970.5999756,984.4500122,924,925,4863536
02/04/2024,980.007019,998.4000244,1001.799988,961.2999878,972.6500244,5922613
03/04/2024,979.3689575,997.75,1016,990,995,4112423
04/04/2024,988.01,1006.549988,1016.349976,991.9500122,1003.799988,3198816
05/04/2024,974.4610596,992.75,1011.599976,990.0499878,1006,2430940
08/04/2024,978.3383179,996.7000122,1007,993.0499878,998,1512582
09/04/2024,961.2098389,979.25,1014.900024,974.2999878,997.2999878,3349559
10/04/2024,958.9522095,976.9500122,989.7999878,974,982.7999878,2414938
12/04/2024,953.0626831,970.9500122,981.9500122,968,976,1850855
15/04/2024,943.8358154,961.5499878,974,932.0499878,956.0499878,2950660
16/04/2024,957.9215698,975.9000244,984.2999878,944.4000244,954.9500122,2226633
18/04/2024,943.3450928,961.0499878,986,958,980.0499878,1943056
19/04/2024,955.37,973.2999878,977,948.6500244,952.8499756,2273800
22/04/2024,956.6454468,974.5999756,983.7999878,972,978.5999756,1310535
23/04/2024,967.93,986.0999756,1008.700012,977,979.4500122,4958541
24/04/2024,972.4979248,990.75,1010,988.4500122,991.9500122,2492259
25/04/2024,966.3630981,984.5,995.2000122,979.4500122,995,1754417
26/04/2024,969.85,988.0499878,1005.5,982,989,3359199
29/04/2024,962.14,980.2000122,994,977.5999756,994,2000595
30/04/2024,960.2282104,978.25,991,975.5499878,985.1500244,1883464
02/05/2024,980.7432251,999.1500244,1009.799988,980.7000122,982.9000244,4961650
03/05/2024,961.1116333,979.1500244,1004,970.5499878,1003.799988,2207262
06/05/2024,916.793396,934,984.9000244,929.6500244,982.7999878,3714064
07/05/2024,904.6709595,921.6500244,946,912.25,938,2154627
08/05/2024,912.7198486,929.8499756,936.9500122,920.5999756,923,1315309
09/05/2024,885.5302124,902.1500244,934.2000122,898.7000122,931.9500122,1510223
10/05/2024,894.1680298,910.9500122,934.9000244,902.1500244,920,2853402
13/05/2024,875.27,891.7000122,912.6500244,888.5999756,910.9000244,2065788
14/05/2024,913.8486938,931,936.3499756,896,896.6500244,1922026
15/05/2024,971.7617798,990,999.3499756,932.5499878,934,7637335
16/05/2024,955.57,973.5,1000.950012,967.2000122,1000,2292001
17/05/2024,952.5228271,970.4000244,979,965.2000122,974.7000122,1524382
21/05/2024,1004.840881,1023.700012,1033.800049,975,977.0499878,6323927
22/05/2024,1036.005981,1055.449951,1066.75,1031,1031,7658810
23/05/2024,1012.202698,1031.199951,1059,1028.5,1056,2389235
24/05/2024,1010.779419,1029.75,1052.300049,1013.349976,1033,3747892
27/05/2024,1016.96344,1036.050049,1054,1024.050049,1035,3168271
28/05/2024,997.2827759,1016,1062.449951,1011.650024,1054.699951,6525071
29/05/2024,979.9088135,998.2999878,1024.400024,993,1010,2716582
30/05/2024,975.0009155,993.2999878,1008,989,996.5,1863884
31/05/2024,994.0435791,1012.700012,1018,992.75,997.9500122,3432527
03/06/2024,1047.981201,1067.650024,1078.800049,1032.25,1058.349976,8680378
04/06/2024,910.7567139,927.8499756,1052,880.0499878,1052,11529105
05/06/2024,924.06,941.4000244,948,901,946,3835996
06/06/2024,962.73,980.7999878,993.8499756,954.4000244,954.7999878,3548002
07/06/2024,975.8843994,994.2000122,997.75,976.4500122,983,2201013
10/06/2024,979.0254517,997.4000244,1007.950012,992,1001,2211500
11/06/2024,988.1541138,1006.700012,1020.950012,992.0999756,999,2965921
12/06/2024,980.0560913,998.4500122,1016.799988,996.0499878,1010,2320470
13/06/2024,983.835144,1002.299988,1013.450012,995.5,1004,1570380
14/06/2024,1047.195923,1066.849976,1071.699951,1002.450012,1005.799988,12499063
18/06/2024,1037.04,1056.5,1085,1051.400024,1066.849976,4276266
19/06/2024,1012.497192,1031.5,1063.849976,1023.450012,1061,3184916
20/06/2024,1008.472778,1027.400024,1041,1025,1033.449951,1930583
21/06/2024,1005.086304,1023.950012,1045.800049,1015.049988,1031.400024,2488419
24/06/2024,996.74,1015.450012,1028.300049,1005,1018.75,1521674
25/06/2024,989.0866089,1007.650024,1023.25,1005.75,1023,1268764
26/06/2024,982.9517822,1001.400024,1023.799988,999.2000122,1008,1850138
27/06/2024,973.4795532,991.75,1017.400024,988.0499878,1003.549988,2516238
28/06/2024,970.53479,988.75,1014,985.2000122,998,2730672
01/07/2024,977.994751,996.3499756,1006.099976,990.0999756,995,1804287
02/07/2024,967.2955933,985.4500122,999.7000122,982.2000122,998,1535205
03/07/2024,969.9949341,988.2000122,993.4000244,985.4500122,985.4500122,1128509
04/07/2024,991.5896606,1010.200012,1024.5,991,991,3904568
05/07/2024,996.94,1015.650024,1024.199951,1003.799988,1010.200012,2331848
08/07/2024,994.6815186,1013.349976,1026.400024,999.0999756,1017,2355243
09/07/2024,1013.33,1032.349976,1042,1008.200012,1014.5,6941750
10/07/2024,1030.165649,1049.5,1062,1016,1032.949951,7415472
11/07/2024,1037.870972,1057.349976,1062.900024,1039.199951,1052.949951,3411317
12/07/2024,1032.177856,1051.550049,1065.949951,1045.599976,1065,2662257
15/07/2024,1040.766724,1060.300049,1067,1038.599976,1055,2971983
16/07/2024,1088.029541,1108.449951,1117.800049,1058.199951,1065,14185936
18/07/2024,1089.21,1109.650024,1130,1088.300049,1109,7475945
19/07/2024,1093.747314,1108.25,1118.699951,1063.349976,1106,5579511
22/07/2024,1108.994995,1123.699951,1146.400024,1090,1100,6769614
23/07/2024,1072.429932,1086.650024,1143.699951,1044.5,1130.449951,6560323
24/07/2024,1145.362915,1160.550049,1170,1088.150024,1090,7850480
25/07/2024,1145.708374,1160.900024,1173,1130,1140,5527885
26/07/2024,1168.85144,1184.349976,1197,1151.050049,1165,7729718
29/07/2024,1158.242065,1173.599976,1197,1165.300049,1194.650024,3020820
30/07/2024,1172.552368,1188.099976,1192.449951,1163.800049,1173.599976,3011688
31/07/2024,1160.709351,1176.099976,1193.5,1168.849976,1188.099976,3126309
01/08/2024,1163.719482,1179.150024,1222,1176.050049,1183.150024,6938545
02/08/2024,1164.11,1179.550049,1191,1160,1172.050049,3057586
05/08/2024,1093.155151,1107.650024,1154,1087,1154,5878903
06/08/2024,1065.42,1079.550049,1136.900024,1076.199951,1120,3343418
07/08/2024,1108.85,1123.550049,1127.800049,1084.75,1115,2488460
08/08/2024,1110.870239,1125.599976,1148.400024,1118.900024,1126,2615890
09/08/2024,1118.617432,1133.449951,1160,1128.949951,1155,3598457
12/08/2024,1060.290894,1074.349976,1130.300049,1071.099976,1125,5939943
13/08/2024,1015.139587,1028.599976,1089.900024,1020.099976,1086,3776212
14/08/2024,1013.856628,1027.300049,1044,1003.75,1042.5,3380840
16/08/2024,1043.464111,1057.300049,1065,1037.300049,1040,2611128
19/08/2024,1058.317017,1072.349976,1075,1056.650024,1059.650024,1779464
20/08/2024,1053.97,1067.949951,1082,1065.550049,1074.949951,1145286
21/08/2024,1069.962646,1084.150024,1086.75,1065,1069.900024,1381891
22/08/2024,1061.425903,1075.5,1092,1072.5,1092,1019258
23/08/2024,1047.46106,1061.349976,1080.300049,1059,1080.300049,922493
26/08/2024,1038.28,1052.050049,1073.75,1049.699951,1065,1156208
27/08/2024,1065.028076,1079.150024,1090,1045,1061.900024,3116822
28/08/2024,1070.31,1084.5,1095,1073,1080.449951,1481538
29/08/2024,1054.862915,1068.849976,1088,1061,1088,1520168
30/08/2024,1050.32312,1064.25,1078.5,1061,1070,933547
02/09/2024,1044.746948,1058.599976,1070.25,1055.75,1065.5,857165
03/09/2024,1048.398682,1062.300049,1068.800049,1054.449951,1064,857613
04/09/2024,1050.816528,1064.75,1069.900024,1050.599976,1055.099976,978470
05/09/2024,1055.307007,1069.300049,1079.949951,1058.300049,1064,1019982
06/09/2024,1025.30481,1038.900024,1072,1035,1065,1370284
09/09/2024,1015.830505,1029.300049,1044.900024,1020,1038.900024,1433956
10/09/2024,1018.643188,1032.150024,1045,1030,1034,749982
11/09/2024,1000.43,1013.700012,1036.849976,1004.849976,1033,973759
12/09/2024,1018.100342,1031.599976,1034.900024,1018.950012,1019.900024,836623
13/09/2024,1020.617004,1034.150024,1046,1028.699951,1035,870819
16/09/2024,1014.695496,1028.150024,1041.650024,1026.050049,1039,927727
17/09/2024,1007.84,1021.200012,1029.949951,1020,1029.949951,502810
18/09/2024,1005.270447,1018.599976,1034.449951,1016,1021,708747
19/09/2024,987.456665,1000.549988,1029.550049,991,1023,1381614
20/09/2024,997.13,1010.349976,1024.449951,1002.5,1008,1547836
23/09/2024,1019.33,1032.849976,1037.449951,1012.150024,1012.950012,1343379
24/09/2024,1014.744812,1028.199951,1043.449951,1025.25,1032.849976,922727
25/09/2024,1005.665222,1019,1032.449951,1013.099976,1026.949951,979782
26/09/2024,1014.596863,1028.050049,1048.900024,1010.5,1024,2653652
27/09/2024,1010.846497,1024.25,1033.199951,1020.400024,1033.199951,1196872
30/09/2024,993.77,1006.950012,1022,1003.099976,1022,1434359
01/10/2024,986.9631958,1000.049988,1012.400024,999,1008.349976,1146284
03/10/2024,954.6911011,967.3499756,994.8499756,964.25,990,1963460
04/10/2024,958.44,971.1500244,982.7999878,955.7000122,973,1345161
07/10/2024,918.8168335,931,977,924.1500244,971,3406517
08/10/2024,951.7797241,964.4000244,967.4500122,923.0999756,931,3021144
09/10/2024,958.2440186,970.9500122,977.25,964,971,857896
10/10/2024,952.5199585,965.1500244,979.2000122,962.0499878,974,600669
11/10/2024,936.4331665,948.8499756,971.9000244,947.25,967.4500122,957899
14/10/2024,946.94,959.5,965.9500122,954.75,958.2999878,655775
15/10/2024,935.45,947.8499756,965,943.2999878,963,1201370
16/10/2024,930.6104126,942.9500122,955,941.25,947.8499756,976566
17/10/2024,920.8892822,933.0999756,949.9000244,931,942.9500122,731896
18/10/2024,922.67,934.9000244,941.9500122,925.2999878,930,707640
21/10/2024,914.1782837,926.2999878,952.9000244,922.0999756,945,767516
22/10/2024,903.5196533,915.5,933.2999878,909.25,926,1397403
23/10/2024,897.55,909.4500122,924.9000244,895.1500244,919.8499756,1053255
24/10/2024,900.46,912.4000244,924,906,906,911588
25/10/2024,891.82,903.6500244,918,888.2999878,910.0999756,1268810
28/10/2024,903.4209595,915.4000244,923.6500244,896.6500244,909.3499756,1060660
29/10/2024,922.17,934.4000244,937.1500244,915.7999878,920.0999756,1053721
30/10/2024,922.7151489,934.9500122,947.4500122,930.0499878,937.8499756,683462
31/10/2024,910.9708252,923.0499878,939.5,920,933,634496
01/11/2024,918.18,930.3499756,932,925.2999878,926.9000244,153297
04/11/2024,911.6616821,923.75,936.4000244,911.25,934,614860
05/11/2024,916.5,928.6500244,930.3499756,915.7999878,925,834576
06/11/2024,932.8803101,945.25,947.7999878,924.1500244,930,1026191
07/11/2024,917.5338135,929.7000122,954,927.1500244,945,816992
08/11/2024,902.6807861,914.6500244,934.8499756,911.9000244,931,717691
11/11/2024,906.4310303,918.4500122,933.7000122,909,920,1238920
12/11/2024,909.1,921.1500244,958,918,930.5,2255309
13/11/2024,886.1499634,897.9000244,924.9000244,890.0499878,922,1326985
14/11/2024,896.76,908.6500244,924.5,895.5999756,905,1221663
18/11/2024,889.949585,901.75,916.9500122,900,908.6500244,667386
19/11/2024,884.9163208,896.6500244,916.6500244,894,910,778486
21/11/2024,870.41,881.9500122,898.9500122,872,894,1648142
22/11/2024,877.86,889.5,895,879,884,947168
25/11/2024,893.2063599,905.0499878,911.75,902.5999756,905.9500122,1116286
26/11/2024,895.3282471,907.2000122,919.7999878,900,905.0499878,873562
27/11/2024,904.3091431,916.2999878,917.5,906,910,779480
28/11/2024,926.3173218,938.5999756,952.5,917.25,920,2788917
29/11/2024,972.6036377,985.5,992.1500244,945,947,7397971
02/12/2024,970.9258423,983.7999878,999.9500122,974.3499756,985,1979567
03/12/2024,957.0596924,969.75,995,966.2000122,990,1659133
04/12/2024,958.6387329,971.3499756,982,967.5999756,970,1044244
05/12/2024,964.1161499,976.9000244,981,966.25,978,1211446
06/12/2024,970.38,983.25,992.9500122,975.2000122,977.9000244,1330397
09/12/2024,973.4424438,986.3499756,1007.799988,981.8499756,987.6500244,2050254
10/12/2024,935.79,948.2000122,979,945.5,979,3666785
11/12/2024,926.5147095,938.7999878,952,937.1500244,948.2000122,1218352
12/12/2024,916.3495483,928.5,944,926.5499878,939,1226052
13/12/2024,919.71,931.9000244,934,913.5499878,928.9000244,1275193
16/12/2024,911.8097534,923.9000244,936.5,923,935,709525
17/12/2024,908.0100708,920.0499878,934.7999878,918,931.4000244,1020033
18/12/2024,894.5880737,906.4500122,924.5,905,920,1200629
19/12/2024,893.2063599,905.0499878,908,890.5499878,895,1432458
20/12/2024,889.9002686,901.7000122,914.9000244,895.3499756,905.7000122,1401586
23/12/2024,892.9596558,904.7999878,906.9000244,892.5999756,902.5,1947520
24/12/2024,878.99,890.6500244,904.7999878,890,904.7000122,980630
26/12/2024,880.23,891.9000244,895,885.1500244,890.6500244,766954
27/12/2024,875.39,887,899.9000244,885.5,893,592236
30/12/2024,893.5518188,905.4000244,928.9000244,878.4500122,891.75,3192145
31/12/2024,880.33,892,903,883.0999756,903,1282443
01/01/2025,884.6696167,896.4000244,898.2999878,890,896,524731
02/01/2025,890.541687,902.3499756,904.5,896.0499878,898,601073
03/01/2025,896.5125732,908.4000244,917.9000244,902.3499756,904,889032
06/01/2025,864.3884888,875.8499756,909.9000244,872.0999756,908.4000244,1060694
07/01/2025,864.9313354,876.4000244,885,861.1500244,877.9000244,1323119
08/01/2025,857.52948,868.9000244,878.8499756,867.5,877,762531
09/01/2025,832.0670776,843.0999756,873.9000244,839.7000122,872,1486683
10/01/2025,828.51,839.5,852,835.8499756,845,1098164
13/01/2025,798.3639526,808.9500122,836.8499756,807.5,830,1715367
14/01/2025,814.5986938,825.4000244,827.75,806.8499756,815,879737
15/01/2025,825.109314,836.0499878,838,818.5,833,984158
16/01/2025,833.3007202,844.3499756,856,837.2000122,837.2000122,1504145
17/01/2025,843.7127075,854.9000244,858.9500122,844.5499878,845.9000244,772593
20/01/2025,847.76,859,865,855,859.9000244,648046
21/01/2025,826.5897217,837.5499878,863.7999878,835.5,860,822668
22/01/2025,817.7074585,828.5499878,843.4500122,818.7000122,841.7000122,925304
23/01/2025,826.2936401,837.25,840.9000244,824.5,828.5,713322
24/01/2025,810.5029907,821.25,839.9000244,820,839.5,529524
27/01/2025,798.46,809.0499878,821,807.4500122,820.5999756,711008
28/01/2025,807.9370728,818.6500244,825.9500122,805,816.1500244,1267694
29/01/2025,817.36,828.2000122,835.5499878,820.25,824.4000244,939222
30/01/2025,814.1052856,824.9000244,836.6500244,820.0999756,830,759283
31/01/2025,834.3863525,845.4500122,846.4500122,824.2000122,827,885919
01/02/2025,837.1,848.2000122,869.4000244,824.2000122,846,1890501
03/02/2025,819.2865601,830.1500244,844,820.0999756,844,948970
04/02/2025,823.58,834.5,839.4500122,830.5999756,835,587330
05/02/2025,831.6229858,842.6500244,848.7999878,833.8499756,837,839048
06/02/2025,817.9542236,828.7999878,844,826.7999878,842.6500244,614796
07/02/2025,805.4203491,816.0999756,835.9500122,809.1500244,834.4000244,1360842
10/02/2025,798.3146362,808.9000244,824.7999878,806.3499756,814,1907216
11/02/2025,789.3336792,799.7999878,814.1500244,790.2000122,814,1442861
12/02/2025,772.161438,782.4000244,801.2999878,775.7999878,801.2999878,1636244
13/02/2025,774.5299683,784.7999878,793.8499756,780,780,911513
14/02/2025,749.17,759.0999756,788.3499756,755.0499878,786,1539217
17/02/2025,755.137146,765.1500244,769.6500244,744.9500122,759.0999756,1487219
18/02/2025,749.02,758.9500122,772.7999878,756,765.1500244,886367
19/02/2025,754,764,771.8499756,746.1500244,754.0499878,855159
20/02/2025,766.34,776.5,778.5,762,763.4500122,1003547
21/02/2025,770.6810303,780.9000244,785.7000122,774.2000122,776.5,965646
24/02/2025,765.2530518,775.4000244,780,771.0499878,775,614436
25/02/2025,746.65,756.5499878,778.1500244,754.0999756,771.0499878,1068103
27/02/2025,731.4,741.0999756,759,739.4000244,757,1197719
28/02/2025,730.8096924,740.5,743,727.5499878,738.9500122,1658144
03/03/2025,719.6575928,729.2000122,748.2000122,715.2999878,741,1583826
04/03/2025,723.61,733.2000122,738.5,723.2000122,727.5499878,840575
05/03/2025,751.8309937,761.7999878,763,735.7000122,735.7000122,1126619
06/03/2025,756.765564,766.7999878,770,760.0499878,768,856309
07/03/2025,753.16,763.1500244,772.25,758.5,765,760968
10/03/2025,742.2085571,752.0499878,768.1500244,748,764,773461
11/03/2025,744.3797607,754.25,761,742.5999756,745.0999756,1243675
12/03/2025,734.7573853,744.5,761.6500244,731.4000244,760,1083297
13/03/2025,730.4642944,740.1500244,751.9000244,734.5999756,745,1311951
17/03/2025,735.6456299,745.4000244,748.8499756,737.7000122,741.6500244,987390
18/03/2025,735.6456299,745.4000244,745.4000244,745.4000244,745.4000244,0
19/03/2025,766.5853271,776.75,780.75,760.2000122,762.4000244,1463331
20/03/2025,769.2993774,779.5,782.5499878,770,775,1227224
21/03/2025,780.9942627,791.3499756,793.9500122,779.5,784.5999756,1421811
24/03/2025,790.0738525,800.5499878,807.9500122,789,794.7999878,1521477
25/03/2025,779.07,789.4000244,806.2999878,785.5499878,806.2999878,1205481
26/03/2025,776.5531616,786.8499756,798.3499756,785.0499878,793.0499878,1205126
27/03/2025,790.6660767,801.1500244,805.9500122,780.0499878,781,1980683
28/03/2025,788.94,799.4000244,815.4500122,794.5,799,1786482
01/04/2025,787.31,797.75,806,792.0999756,795,726877
02/04/2025,800.3378296,810.9500122,812.4000244,787,798,1410244
03/04/2025,804.63,815.2999878,819,803.7000122,808,865788
04/04/2025,781.7838135,792.1500244,817.7999878,786.5,815.3499756,1130431
07/04/2025,757.1603394,767.2000122,772.9000244,742.7999878,745,1187822
08/04/2025,774.5299683,784.7999878,786,771.0999756,783,594843
09/04/2025,757.65,767.7000122,782,767,781.0499878,524963
11/04/2025,760.9598999,771.0499878,792,768,791,776497
15/04/2025,774.036499,784.2999878,787.3499756,777.5,779,673645
16/04/2025,787.211853,797.6500244,799.4000244,783.5,784,1072958
17/04/2025,792.69,803.2000122,806.75,792.3499756,799.9500122,957520
21/04/2025,806.802063,817.5,825.9000244,802.75,804,1216066
22/04/2025,810.651062,821.4000244,827.4000244,813.6500244,820,793714
23/04/2025,809.91,820.6500244,826.9500122,809.0499878,823,942633
24/04/2025,804.4334717,815.0999756,824.5,812.7999878,816.5,535849
25/04/2025,780.8462524,791.2000122,829,787.7000122,819,1202841
28/04/2025,793.1826782,803.7000122,807,787.2000122,790,874157
29/04/2025,789.9259033,800.4000244,814.2000122,798.1500244,805,670267
30/04/2025,785.336731,795.75,808.75,790,799.9500122,798645
02/05/2025,781.8331909,792.2000122,806.0999756,791.4000244,793.75,584300
05/05/2025,806.7527466,817.4500122,820.7999878,793.2000122,793.2000122,1165457
06/05/2025,774.0858765,784.3499756,819.7000122,782.3499756,817.4500122,1273946
07/05/2025,775.664978,785.9500122,790.5499878,774.1500244,775,1513760
08/05/2025,771.6185913,781.8499756,797.8499756,778,788,1013336
09/05/2025,776.65,786.9500122,789.4000244,760,760,1109279
12/05/2025,804.7789307,815.4500122,816.9000244,801.1500244,801.75,1387327
13/05/2025,815.5856323,826.4000244,832,812.9500122,815.5,1188986
14/05/2025,811.4406128,822.2000122,839.7000122,820.4000244,826.4000244,1200489
15/05/2025,829.3,840.2999878,842.4000244,819.75,822.25,1242668
16/05/2025,845.79,857,861.7999878,839.0499878,843,1998055
19/05/2025,843.8606567,855.0499878,865.6500244,853.2999878,857,1054285
20/05/2025,839.57,850.7000122,873,847.6500244,856,1403194
21/05/2025,842.6270142,853.7999878,857.7999878,847.0499878,850.0499878,760171
22/05/2025,834.63,845.7000122,853.0499878,840,851,645750
23/05/2025,848.99,860.25,862.7999878,847,853,845821
26/05/2025,858.6643677,870.0499878,873.7000122,864.0999756,865,966247
27/05/2025,859.8486938,871.25,873,861.5,873,1430284
28/05/2025,929.67,942,948,888,892,23033284
29/05/2025,932.09,944.4500122,954.6500244,929,943.5,4631410
30/05/2025,941.96,954.4500122,957.7999878,934.1500244,941.5,2761353
02/06/2025,949.81,962.4000244,966.4500122,946.4000244,954,2565515
03/06/2025,941.17,953.6500244,968.2000122,950,961,1358922
04/06/2025,940.78,953.25,957.4000244,946.9000244,954.5999756,1325090
05/06/2025,944.08,956.5999756,961.4500122,950.5499878,953.25,1060407
06/06/2025,947.2892456,959.8499756,960.9500122,951.7999878,955.6500244,1048953
09/06/2025,950.2993774,962.9000244,973.3499756,958.6500244,959.9000244,1644441
10/06/2025,935.0515747,947.4500122,970.9500122,945.7000122,963.5,1491021
11/06/2025,952.1744995,964.7999878,968.5,947.75,950,2050914
12/06/2025,931.350647,943.7000122,964.9500122,942,964.7999878,1014410
13/06/2025,925.6758423,937.9500122,943.0499878,921.2000122,933,1015649
16/06/2025,936.9760132,949.4000244,951,929.5,935,942908
17/06/2025,935.0515747,947.4500122,954,943.25,946,650034
18/06/2025,922.3696899,934.5999756,949.9500122,933,943,959993
19/06/2025,915.7573853,927.9000244,943.7000122,922.5499878,934,741716
20/06/2025,924.29,936.5499878,942,924.1500244,927.7999878,878908
23/06/2025,927.6497192,939.9500122,949,927.3499756,928,799215
24/06/2025,933.2750854,945.6500244,954.9000244,943,948.2999878,1242288
25/06/2025,938.6537476,951.0999756,953.9000244,944.0999756,946.9500122,901902
26/06/2025,945.0193481,957.5499878,959.2000122,946.2999878,951.0999756,1399813
27/06/2025,945.1674194,957.7000122,962.25,950.5,958,739305
30/06/2025,960.0697632,972.7999878,980,957.2000122,957.7000122,2437347
01/07/2025,958.2440186,970.9500122,977.9000244,962.5499878,977,904582
02/07/2025,945.463501,958,970.9500122,952.7999878,967,721322
03/07/2025,933.6204834,946,961.5,944.9000244,958,913793
04/07/2025,928.39,940.7000122,953.8499756,934,945,787030
07/07/2025,931.350647,943.7000122,947,938.0499878,940.7000122,464630
08/07/2025,934.4593506,946.8499756,949.0499878,940.9000244,943.7000122,540491
09/07/2025,933.6204834,946,953,944.5499878,946.8499756,482380
10/07/2025,914.43,926.5499878,941.9500122,921,937,1985307
11/07/2025,910.33,922.4000244,933.9500122,920.5,926.5499878,602074
14/07/2025,904.4078979,916.4000244,921.7000122,912,920.5999756,843161
15/07/2025,913.0927124,925.2000122,927,916.4000244,916.4000244,409783
16/07/2025,920.4452515,932.6500244,933.6500244,925.2000122,927.5,538370
17/07/2025,916.1,928.25,935.75,927,933,402400
18/07/2025,911.07,923.1500244,932.8499756,920.2999878,928.25,311216
21/07/2025,916,928.1500244,929.9500122,917.5999756,920,458335
22/07/2025,907.02,919.0499878,932.7000122,916.2999878,929.0999756,480584
23/07/2025,909.93,922,925.4500122,914.7000122,922.5,625338
24/07/2025,905,917,925.3499756,910.0499878,922,481852
25/07/2025,886.8499756,886.8499756,910,882.0999756,910,1223102
28/07/2025,890.7999878,890.7999878,898.9000244,880.0499878,881.0999756,980461
29/07/2025,899.0499878,899.0499878,902.9500122,886.6500244,888.9500122,530162
30/07/2025,902,902,906.9500122,899,899,587832
31/07/2025,895,895,896.9500122,888.1500244,895.9500122,583642
01/08/2025,884.8499756,884.8499756,900.25,881.7000122,895,882601
04/08/2025,895.2999878,895.2999878,897.5,878,880.0499878,818695
