Date,Close,High,Low,Open,Volume
30/07/2019,97.86769867,98.98332656,97.02135966,97.4445321,16228044
31/07/2019,97.3675766,97.9830931,96.55970422,97.09828189,14557889
01/08/2019,97.59840393,98.29086521,96.29042608,97.25217623,11138203
02/08/2019,94.7131424,97.63686485,94.2130312,97.09828131,21851409
05/08/2019,93.09741974,94.98244779,92.6742473,94.17458114,8713907
06/08/2019,94.90548706,96.09805939,92.13564829,92.32799828,13232442
07/08/2019,94.67469788,96.13655357,93.94376416,94.63622552,13132981
08/08/2019,95.90572357,96.29042362,94.02068981,94.75162342,8227791
09/08/2019,95.32865906,97.44450901,94.75160907,95.8672367,10566552
13/08/2019,91.99137878,96.58505713,90.10679111,96.58505713,25954194
14/08/2019,92.34473419,93.44407748,91.52023122,92.06989987,8641527
16/08/2019,92.50179291,93.67965951,91.55949603,92.18769395,10992249
19/08/2019,93.36555481,94.58267996,92.34473475,92.93366802,9653434
20/08/2019,92.6195755,94.42564003,92.14843005,93.44408453,7758935
21/08/2019,92.58030701,93.91521996,92.22694347,92.65883024,12842739
22/08/2019,90.10680389,92.97294744,89.40008267,92.65884845,16991585
23/08/2019,93.0514679,93.4048255,89.5963911,90.3031123,9284204
26/08/2019,94.26858521,94.700466,92.42325622,93.44407625,11965007
27/08/2019,96.74211121,98.46965254,94.34711929,94.34711929,22238086
28/08/2019,94.15079498,97.91996412,93.79743145,97.21324902,11905383
29/08/2019,96.66358948,97.48809854,92.58032078,93.24777736,38336134
30/08/2019,95.52497864,97.09546737,90.77424781,96.5065341,18833819
03/09/2019,92.38400269,95.76054993,91.99138049,95.76054993,7635093
04/09/2019,93.79743958,94.15080314,91.59875889,92.65883761,7299231
05/09/2019,96.93842316,101.8069363,94.11154439,94.11154439,19432303
06/09/2019,99.72602081,100.3542186,96.82061945,96.9384013,11891983
09/09/2019,99.21562195,100.4720117,98.31258975,99.96160767,5303272
11/09/2019,97.76292419,100.1579219,97.25251415,99.33341294,5473674
12/09/2019,95.99611664,97.95922741,95.48570664,97.37029418,8444053
13/09/2019,97.40955353,97.60586459,95.21086719,96.07463468,7509999
16/09/2019,96.78136444,97.48808554,95.68202117,96.85988768,5593727
17/09/2019,94.93605042,96.70285034,94.66121607,96.46727462,5663425
18/09/2019,96.19244385,96.4672782,93.95449839,95.44646403,8627190
19/09/2019,95.56422424,96.54577957,94.30783462,96.54577957,6031946
20/09/2019,94.11154175,98.46965064,93.05146299,95.05383864,34008081
23/09/2019,91.12760162,95.48570381,89.55711305,95.09308167,33355557
24/09/2019,90.42089081,91.71654522,89.79269291,91.32392304,20864605
25/09/2019,91.7950592,93.12997211,90.34235846,90.77423923,18851203
26/09/2019,91.5202179,93.20848821,91.04906656,92.06988646,21458595
27/09/2019,91.91285706,93.52260444,91.32392377,92.58031358,9325734
30/09/2019,92.26622009,92.81588879,90.89204235,91.95212112,12045142
01/10/2019,91.91285706,93.36555796,91.28465916,92.65883682,9718865
03/10/2019,91.67726898,92.3054668,89.98899259,92.3054668,10477900
04/10/2019,92.18768311,94.62193927,91.48096203,92.10915987,20289650
07/10/2019,91.0490799,92.61956859,90.06752446,92.22694642,14111765
09/10/2019,92.06991577,92.65884913,90.61721467,91.08836017,8413122
10/10/2019,92.06991577,92.26622689,91.36319454,92.03065115,6885340
11/10/2019,91.63801575,92.93367016,91.00982384,92.03063793,9176578
14/10/2019,92.46252441,92.77662336,91.24539325,91.52023357,12146203
15/10/2019,93.75817108,94.07227,91.87358355,91.87358355,7630007
16/10/2019,92.18768311,94.07227065,91.79506095,93.28702634,10206387
17/10/2019,93.20850372,93.60112591,91.83432608,92.42325936,10163035
18/10/2019,95.05382538,95.40718292,92.97292678,93.28702569,16961782
22/10/2019,94.93605042,95.52498372,94.19006463,95.52498372,12091476
23/10/2019,95.05382538,95.56422938,94.42562754,94.42562754,6580501
24/10/2019,94.38636017,95.79980227,93.60111589,95.79980227,8009018
25/10/2019,93.0514679,94.89679117,92.81589216,94.89679117,8505881
27/10/2019,93.28703308,93.5226028,93.09072199,93.44407956,312098
29/10/2019,94.15079498,94.50415253,92.34473065,93.20849821,8581053
30/10/2019,94.97530365,95.60350154,93.64039062,95.01456826,12119474
31/10/2019,96.11392212,97.52735854,94.85753219,95.40720091,16511583
01/11/2019,95.40718842,96.74210141,95.09308948,96.58505494,4170369
04/11/2019,94.66120148,96.27094868,94.15079149,95.524969,7894331
05/11/2019,94.70046234,95.40718342,93.87595941,94.38636342,6156847
06/11/2019,94.73973083,95.60349841,94.1900562,94.30784405,5317553
07/11/2019,93.87596893,95.17161738,93.52260536,95.13235876,6794239
08/11/2019,92.18768311,93.71890711,91.87358418,93.52259603,9771715
11/11/2019,92.85514069,95.6034958,92.46251853,93.40480931,22943443
13/11/2019,92.89442444,93.6404043,92.30549108,92.58032545,12220298
14/11/2019,93.09072113,93.56186655,92.30547677,93.05145652,5208393
15/11/2019,92.14840698,93.3262733,91.8343081,93.09070363,4650424
18/11/2019,92.22694397,92.5410429,91.71653995,91.91285103,4727251
19/11/2019,92.14840698,92.89439258,91.71652626,92.46250587,7577320
20/11/2019,91.91285706,92.34473787,91.12761268,92.10916815,10033434
21/11/2019,90.53866577,92.18767752,90.14604364,92.18767752,15099980
22/11/2019,92.50179291,93.60113028,91.83433037,91.83433037,13934099
25/11/2019,92.73735809,92.9729338,91.95211373,92.65883486,10863475
26/11/2019,91.59875488,93.36555468,91.24539133,92.7373568,14426269
27/11/2019,90.89203644,92.10916762,90.65646073,91.71654543,5455521
28/11/2019,90.73498535,91.28465399,90.34236318,91.20613075,10014250
29/11/2019,91.36317444,92.34472983,90.69571797,91.08834013,7014266
02/12/2019,90.53866577,91.32391003,90.38161332,90.89202329,6609154
03/12/2019,89.94975281,90.93130836,89.83196494,90.38163365,6614178
04/12/2019,90.1460495,90.53867166,89.51785165,90.34236058,4444594
05/12/2019,89.59637451,90.49940667,89.40006343,90.10678451,2537275
06/12/2019,88.45777893,90.06752628,88.10441537,90.06752628,3836996
09/12/2019,88.49703979,88.88966199,87.55474893,88.88966199,7866941
10/12/2019,86.3768692,88.85038984,86.14129353,88.33997987,18958648
11/12/2019,88.73262024,89.36081818,86.4554102,86.76950917,8746687
12/12/2019,89.87121582,90.26383801,88.88966036,89.16450068,3850652
13/12/2019,90.81351471,91.2061369,89.91048246,90.34236927,4293299
16/12/2019,90.26383972,91.32392443,89.98900538,91.2453952,3659151
17/12/2019,90.73498535,91.04907829,89.2037553,90.26383396,6241009
18/12/2019,89.63565063,91.2846627,89.36081629,90.30310719,8626400
19/12/2019,89.55712128,89.8319556,88.61482445,89.51785666,5995825
20/12/2019,90.06752777,90.61720243,89.36081262,89.55712372,5813877
23/12/2019,89.98899841,90.61719627,89.36080655,89.67489949,13980109
24/12/2019,90.46014404,90.93129543,89.91047541,89.91047541,7929835
26/12/2019,91.40244293,92.89440839,89.51785531,90.4208875,12763347
27/12/2019,91.75582123,92.03065561,90.89205345,91.32394034,4474934
30/12/2019,91.5202179,92.38398535,91.36316545,91.75578757,4193724
31/12/2019,93.48334503,93.99374908,91.36318163,91.5202341,12438719
01/01/2020,95.44644165,95.79979917,92.85513321,93.48333101,9953746
02/01/2020,95.32865906,95.91759228,94.70046122,95.40718229,8731299
03/01/2020,93.71891785,95.28940665,93.52260675,95.0145723,7392962
06/01/2020,93.36555481,93.5618659,91.48096716,93.44407805,6596841
07/01/2020,94.66120148,95.44644577,93.6403815,93.6403815,8959942
08/01/2020,94.19006348,94.81826139,92.30548171,93.99375238,6372683
09/01/2020,93.71891785,95.17161879,93.36556026,94.6219501,8309627
10/01/2020,94.46488953,95.64275595,93.48333417,94.19004923,5588344
13/01/2020,95.60350037,95.79981146,94.30784598,94.54342168,3534313
14/01/2020,96.97767639,97.37029856,95.28939986,95.60349879,8631692
15/01/2020,97.25251007,98.15554226,96.07464356,96.58505358,6537916
16/01/2020,95.36792755,96.89915769,94.97530536,96.89915769,8806007
17/01/2020,95.17160797,95.56423013,94.70046258,95.36791905,6811534
20/01/2020,92.85514069,95.6034958,92.50178314,95.01456256,10655638
21/01/2020,91.99137878,93.87596646,91.83432632,92.97293424,5150830
22/01/2020,88.06515503,90.89203349,87.554745,90.26383561,19388739
23/01/2020,89.12524414,89.87122396,88.18295321,88.41852294,22793170
24/01/2020,90.10680389,91.32393523,89.16451292,89.51787054,9898052
27/01/2020,88.8503952,90.53867167,88.41850843,90.30309598,5597365
28/01/2020,87.9866333,89.32154632,87.08360108,89.32154632,12128081
29/01/2020,88.88964844,90.22456728,87.75104665,88.02588094,18501507
30/01/2020,89.24302673,90.14605899,87.9866369,89.08597426,18545239
31/01/2020,88.61483002,90.49941779,87.55475127,89.32155118,64518347
03/02/2020,86.57318878,87.67253206,84.17819114,85.94499091,14889516
04/02/2020,87.94736481,88.1829405,86.57318723,86.65171047,9743806
05/02/2020,87.31916809,88.41851136,86.76949945,87.39769732,10671590
06/02/2020,87.94736481,88.33998697,86.76949831,86.76949831,11852617
07/02/2020,90.77425385,91.28466392,88.18295085,88.2614741,18446803
10/02/2020,89.12524414,91.009832,87.9866421,90.93130875,31637511
11/02/2020,91.75582123,92.30549599,89.59639879,89.9104978,20937033
12/02/2020,91.71653748,93.36554932,91.40243855,91.87358394,13679292
13/02/2020,90.42089081,91.95211494,90.06752725,91.71654522,20903696
14/02/2020,88.49703979,90.69572647,87.86884788,90.1460578,23827224
17/02/2020,86.6124649,89.32155585,85.74869122,88.81114576,22137354
18/02/2020,86.06277466,87.08359465,81.50836128,86.06277466,34458578
19/02/2020,87.9866333,89.32154632,86.6909789,88.18294439,17935374
20/02/2020,87.43695831,88.26146729,87.12285937,87.71179264,19663654
24/02/2020,86.14129639,86.96580529,85.47383994,86.96580529,11370193
25/02/2020,86.45539856,88.30072152,86.10204101,87.08359641,10775289
26/02/2020,85.67014313,87.59399506,85.00268674,86.37686412,14998071
27/02/2020,85.63091278,86.61246838,83.74632483,85.74869466,22610691
28/02/2020,83.6678009,86.53393843,82.72550394,83.74632415,25696761
02/03/2020,81.58687592,86.37686447,80.64457925,85.86645453,15614944
03/03/2020,85.5131073,86.33761024,81.90098464,82.17581895,17194661
04/03/2020,84.76713562,87.16213358,84.41377802,85.31681033,17095867
05/03/2020,84.68859863,86.1020408,84.06040677,84.88490971,11579256
06/03/2020,82.56842804,84.17817504,80.80162861,82.25432916,13533444
09/03/2020,80.801651,81.97951762,78.17108343,81.66541865,47383195
11/03/2020,80.91943359,82.29361122,79.70230244,80.88016898,28434577
12/03/2020,74.0878067,78.52443869,73.22403907,77.7391943,47225243
13/03/2020,76.9932251,79.11338284,63.80111519,70.67200452,49533058
16/03/2020,71.30018616,75.3834542,69.29781076,75.3834542,34649740
17/03/2020,69.18001556,75.30492296,67.80583816,71.45722503,21241388
18/03/2020,63.25143051,70.94682103,58.81479904,69.88674242,88654467
19/03/2020,61.52389908,66.70651105,58.93259609,61.68095156,33846928
20/03/2020,63.80110931,64.66487698,59.95341045,61.64168715,58499591
23/03/2020,59.99266815,62.81954655,57.4798827,58.81480165,37653540
24/03/2020,60.89569855,62.50544579,58.93258778,61.32757932,13742927
25/03/2020,62.5839653,63.21216311,59.12889534,61.24905245,16472741
26/03/2020,62.93957138,64.95458225,60.37141566,64.79654431,39959613
27/03/2020,65.58674622,66.69302989,63.41369137,65.19164534,39345541
30/03/2020,64.59898376,65.98183663,62.58396718,63.13711194,17043895
31/03/2020,66.53498077,67.00910662,64.1248692,65.38919072,28293281
01/04/2020,64.00634003,66.65351461,63.69025813,66.61400814,14355207
03/04/2020,62.86054611,64.87555678,62.30740132,64.83605031,18310156
07/04/2020,64.44096375,64.83606467,63.29516744,64.48047022,47686619
08/04/2020,67.32518768,68.58951532,63.45320387,64.44095608,38072700
09/04/2020,68.82657623,69.81432849,67.4042166,69.81432849,9322342
13/04/2020,70.05137634,70.44647716,66.96958875,68.82656139,33266662
15/04/2020,71.03913116,74.43699472,70.09088555,70.28843596,24127975
16/04/2020,75.14818573,76.09643145,68.74755272,68.94510316,20876392
17/04/2020,75.46425629,79.81036529,75.06915547,79.81036529,16969641
20/04/2020,78.15093994,78.46702179,73.80483111,76.64955569,17639066
21/04/2020,76.8866272,77.75584785,75.50377423,76.25446343,15085097
22/04/2020,77.12369537,77.95340968,74.9901529,76.88663845,10342633
23/04/2020,75.22719574,77.20269989,74.71356948,77.00514948,14078729
24/04/2020,73.80483246,76.13592482,72.65903649,74.87160344,10148964
27/04/2020,72.97512054,74.59503632,72.61953222,74.59503632,22675928
28/04/2020,71.39472198,73.40973872,70.05138151,72.81708745,19815445
29/04/2020,71.27619171,72.97512659,70.92060335,72.26394385,21550996
30/04/2020,75.10865784,76.64954841,71.43421952,72.18490856,15151435
04/05/2020,72.2639389,74.00238616,71.51324974,71.94786306,10305663
05/05/2020,73.17266846,75.02964105,72.18491644,72.8565866,10628539
06/05/2020,74.83209991,75.4247512,72.85659563,73.44924691,10232281
07/05/2020,71.47373962,74.59503988,71.23668274,74.35797696,8449705
08/05/2020,68.74754333,73.0541399,67.75979128,71.90834993,28174665
11/05/2020,68.4709549,70.68351527,67.83879134,69.69576349,12243824
12/05/2020,72.42199707,73.68631876,67.68078621,68.35245654,18124894
13/05/2020,73.52827454,77.83487162,73.21219263,75.02965302,19037031
14/05/2020,70.60450745,73.88384509,69.14263578,73.72580719,39115884
15/05/2020,71.78981018,72.54050528,70.48597641,71.11814006,16925981
18/05/2020,70.24893951,71.51326116,69.41922523,71.51326116,11368562
19/05/2020,71.94786072,72.6195309,69.69578125,70.80206474,12262118
20/05/2020,73.40974426,73.80484514,70.56501915,71.039139,10126022
21/05/2020,71.31570435,73.21218966,70.96011599,72.8170888,20143324
22/05/2020,71.86885071,72.06640116,69.81432725,71.03914244,9392095
26/05/2020,73.4887619,73.8048438,71.23668815,71.23668815,12350762
27/05/2020,74.83209991,75.22720077,72.02688745,73.48875941,11684730
28/05/2020,75.62229919,76.25446296,74.67405958,75.26671085,12156645
29/05/2020,77.32124329,78.11144507,74.51603057,74.83210646,19891080
01/06/2020,77.36076355,78.74361681,76.76811215,77.75586448,10106253
02/06/2020,76.45201874,78.19046016,75.89887993,78.03242223,18170659
03/06/2020,74.83209991,77.28173005,74.59504302,77.24221755,23102350
04/06/2020,75.18768311,75.46425246,73.29119807,74.39748151,12827335
05/06/2020,77.4002533,77.59780372,74.39749048,75.06916072,11744302
08/06/2020,77.87438965,79.17821779,77.2422258,78.19046554,14168383
09/06/2020,77.43976593,78.7831064,76.80760216,78.22996762,14232434
10/06/2020,77.55830383,79.13870735,76.84712104,77.55830383,12104423
11/06/2020,77.47928619,78.7831143,76.49153398,77.55830517,10258905
12/06/2020,76.57054901,77.40025721,74.51602571,74.67406365,10925477
15/06/2020,73.64678955,76.61004567,73.17266978,76.41249526,10980359
16/06/2020,73.33072662,75.14818708,72.89611324,75.02965561,8757035
17/06/2020,72.30345154,73.56777298,71.78981926,73.44924153,17081311
18/06/2020,73.2516861,74.51601348,71.03912523,72.54050948,16520026
19/06/2020,73.4887619,74.31847614,73.01464206,73.5282744,13836691
22/06/2020,75.30621338,75.74082063,73.76531667,74.35796786,18868376
23/06/2020,79.61283112,79.92891304,75.06917078,75.14818975,20331626
24/06/2020,76.68907166,82.02293273,76.45200875,80.60056737,24055051
25/06/2020,75.93836975,77.87436722,74.555517,76.68906486,69278017
26/06/2020,76.64956665,76.96564854,75.50377657,76.17544683,15572219
29/06/2020,74.99015045,77.47928728,74.63455603,77.16320536,18130595
30/06/2020,75.70132446,77.24221535,75.22719862,76.64956408,18496305
01/07/2020,73.96287537,74.832096,72.93561681,74.832096,21639137
02/07/2020,73.80483246,74.67405303,73.60728205,74.67405303,14333457
03/07/2020,74.67406464,75.34573491,73.29121159,73.96288186,15274841
06/07/2020,75.22719574,76.17544135,74.95062636,75.78034052,11830916
07/07/2020,73.13317871,75.4247591,72.89611576,75.38525263,18786009
08/07/2020,71.90835571,73.37022767,71.78982425,73.37022767,26256635
09/07/2020,72.06639862,72.69856244,71.75032274,72.14542362,11910945
10/07/2020,71.43422699,72.14540965,70.92059474,72.06638466,12213053
13/07/2020,71.03913116,73.37022367,70.72304929,71.94786429,17508551
14/07/2020,69.26118469,71.03913863,69.06363425,70.96011966,14240946
15/07/2020,69.57725525,70.9205956,69.34019235,69.77480565,11582839
16/07/2020,68.54999542,69.85382939,67.83881271,69.69578544,10152592
17/07/2020,69.77481079,70.05138017,68.74754619,68.90558412,12238969
20/07/2020,68.86606598,70.24891869,68.74753454,70.24891869,12349129
21/07/2020,69.81432343,70.05138636,68.58951433,69.53775402,20118152
22/07/2020,71.39472198,73.1726758,70.09088798,70.13040048,31321718
23/07/2020,71.55277252,72.38248076,71.31570958,71.82934194,11161294
24/07/2020,70.64403534,71.51325603,69.97236508,71.3552181,11352904
27/07/2020,69.26118469,70.8020757,68.94510279,70.76256923,10071266
28/07/2020,69.97235107,70.16990147,68.66851728,69.45871885,13888285
29/07/2020,69.65628815,70.84159082,69.4587377,69.93285756,10732504
30/07/2020,68.43147278,70.32795825,68.03637189,69.97236986,10668042
31/07/2020,68.74754333,69.22166312,68.19440459,68.66852438,7906179
03/08/2020,67.64125824,68.90557964,67.16713847,68.90557964,14158505
04/08/2020,67.64125824,68.74754173,67.44370783,68.35244091,19621505
05/08/2020,67.87831879,68.4314575,67.48321799,67.87831879,9478990
06/08/2020,68.07587433,69.10313287,67.641261,68.3524437,12208873
07/08/2020,67.79931641,68.5104932,67.44372198,68.1153923,10339288
10/08/2020,69.69578552,70.09088636,68.0758757,68.589508,12215464
11/08/2020,69.73529053,70.80206147,69.37970222,70.32794172,11180265
12/08/2020,70.09088898,70.44648336,68.78706098,69.53775019,14803880
13/08/2020,71.06833649,71.27197069,70.45743388,71.19051825,13723113
14/08/2020,72.00505829,73.18613423,70.62034192,71.14979212,25402282
17/08/2020,77.62535858,78.60280024,72.81959028,72.81959028,115111358
18/08/2020,77.42172241,79.66169853,76.60718564,78.35843473,52023697
19/08/2020,77.09590149,78.60279317,76.77008556,78.19552481,21840924
20/08/2020,82.34967804,83.00131003,76.77010161,77.05518827,112338263
21/08/2020,86.30017853,87.84779982,82.7569444,83.65293371,107862545
24/08/2020,85.85218048,87.96997493,84.50819351,87.23689056,49154455
25/08/2020,84.54891205,87.48124293,84.06018506,86.3408903,50940674
26/08/2020,83.73439026,85.20055285,82.75694231,85.20055285,30828711
27/08/2020,83.5714798,84.63038019,83.08275893,84.06020067,19363725
28/08/2020,82.71620941,84.91545615,82.4718459,84.01946697,21358972
31/08/2020,78.52134705,83.65292505,77.7882627,83.57147261,40298594
01/09/2020,81.29077148,82.39039487,78.60279768,79.41733444,44304572
02/09/2020,80.59841156,81.86094605,80.06896763,81.29077279,20904846
03/09/2020,79.58024597,81.20931964,78.92862023,80.63914634,19004282
04/09/2020,77.13663483,79.37661109,76.56646154,78.23626451,27339411
07/09/2020,75.26319885,78.19552998,74.97811223,77.21808835,28474893
08/09/2020,73.83776093,75.95555533,73.55267429,75.95555533,31186005
09/09/2020,73.63413239,74.32648746,72.08651113,73.38976884,28307198
10/09/2020,73.75630951,74.53011698,72.69740919,74.12284858,27263673
11/09/2020,73.38977051,74.04140249,72.8603203,73.47122295,18190992
14/09/2020,74.00065613,74.89664523,73.10466702,73.63411711,22533738
15/09/2020,74.2042923,75.5482791,73.75630084,74.04138744,26866105
16/09/2020,73.02322388,74.61156812,72.73813725,74.61156812,20778500
17/09/2020,72.20868683,72.86031252,71.9236002,72.53450278,21804215
18/09/2020,73.75630951,74.20430102,72.24941146,72.53450431,44757908
21/09/2020,71.9236145,74.40794845,71.14980068,74.24504354,17714694
22/09/2020,71.43487549,72.94177355,69.47999212,71.92360254,25113194
23/09/2020,69.3170929,71.80143307,68.5840084,71.39416459,24107408
24/09/2020,67.32145691,69.76506692,66.91418857,68.50253259,17724521
25/09/2020,69.07272339,69.35781003,67.07710449,67.8916413,15999517
28/09/2020,71.27196503,71.88286758,69.3170756,69.72434397,22735756
29/09/2020,69.35781097,72.41232403,68.95054257,72.08650806,21328822
30/09/2020,69.3170929,69.92799561,67.93238257,69.72436137,18475452
01/10/2020,69.15418243,69.88726687,68.82836644,69.88726687,18244405
05/10/2020,68.7876358,69.60217267,68.25819181,69.23563357,15677842
06/10/2020,68.54327393,68.95054233,68.13600552,68.78763124,13094249
07/10/2020,67.44365692,68.62473293,66.99565915,68.58400359,19056844
08/10/2020,67.28073883,67.89164143,67.07710463,67.68800723,11961568
09/10/2020,67.52510071,67.7287349,66.50692973,67.48437138,18016087
12/10/2020,67.40291595,68.86908459,67.11782934,68.13600027,11714109
13/10/2020,67.32145691,67.93235941,67.11782274,67.44363865,11503196
14/10/2020,64.42987061,67.64729524,63.61533367,67.44366101,47114322
15/10/2020,64.34841919,65.57022462,63.94115071,64.42987164,20107413
16/10/2020,65.40730286,65.57020772,63.90040491,64.34840261,16578267
19/10/2020,66.50692749,67.72873263,65.57020898,65.93674803,21839955
20/10/2020,65.69239807,66.75129225,65.40731142,66.50693492,14238188
21/10/2020,67.03638458,68.25818985,65.69239755,66.3440233,38563701
22/10/2020,68.95053101,69.96870185,66.3032868,67.03637106,34256481
23/10/2020,70.25379944,70.53888608,68.82836003,70.05016524,46258872
26/10/2020,70.0094223,71.67922491,68.66544181,70.94614069,34724632
27/10/2020,72.86030579,73.34903278,70.90542267,72.3308619,95412168
28/10/2020,71.76068115,73.8377522,71.27196038,72.86030444,44763206
29/10/2020,70.45742798,72.08650146,70.05015961,70.86469635,41912944
30/10/2020,71.35341644,72.29013493,70.29452242,70.78324322,40735912
02/11/2020,72.65667725,72.9824932,71.63850629,71.92359913,31922062
03/11/2020,70.0094223,74.9373715,67.647271,74.48937386,118128168
04/11/2020,69.3170929,70.94616679,68.82837197,70.17235917,47519427
05/11/2020,70.70179749,70.86470236,69.72434959,69.92798379,41267817
06/11/2020,71.10906982,72.29014578,70.78325384,71.02761117,46143960
09/11/2020,72.86030579,73.18612171,71.43486655,72.20868015,42703600
10/11/2020,74.53012085,74.73375506,72.9417765,73.14541071,43483223
11/11/2020,75.67046356,76.15918436,74.69301576,74.93737926,51801855
12/11/2020,73.95995331,75.42611601,73.6341373,75.26321111,33374610
13/11/2020,74.48938751,75.22247187,72.65667972,73.30831164,24025139
14/11/2020,74.04138947,75.26319455,73.55266867,73.75630285,12521960
17/11/2020,72.2494278,75.26321836,71.88288864,74.73376808,55324429
18/11/2020,71.9236145,72.94178568,71.76070338,72.24942431,37574681
19/11/2020,73.14540863,74.8559347,71.67923987,72.00505584,55196018
20/11/2020,74.77449036,75.0188477,73.22686899,73.51195567,47670803
23/11/2020,76.28137207,76.89227467,74.93738512,75.67046947,54262598
24/11/2020,76.68864441,77.2180946,76.36282843,76.77009685,35713773
25/11/2020,76.52572632,77.29953997,75.62973712,76.9329947,32464332
26/11/2020,76.64791107,77.21809056,76.0777378,76.52572931,30825401
27/11/2020,77.13663483,79.05080134,74.77448301,77.99190098,216981706
01/12/2020,76.36282349,78.35843612,76.11845997,77.13663095,35330973
02/12/2020,77.21809387,77.54390363,76.40355704,77.0959121,27650080
03/12/2020,80.27258301,80.76130372,77.6253391,78.0733305,43841111
04/12/2020,80.27258301,81.29075374,79.41731711,80.80202682,34813873
07/12/2020,81.25005341,82.39040628,80.3947872,80.63915075,27049393
08/12/2020,79.98751831,82.14604226,79.66170853,81.90168493,30386160
09/12/2020,80.06896973,81.37222736,79.74315376,80.8427772,24061383
10/12/2020,79.13224792,80.92422632,78.60279778,80.15041888,25985382
11/12/2020,83.40855408,83.8158224,79.539505,79.74313916,63463638
14/12/2020,85.20054626,85.81144885,83.89728865,84.26382772,45802433
15/12/2020,86.21872711,86.66672488,83.77511648,85.60782445,52215593
16/12/2020,85.44490814,87.3590683,85.15982152,87.11470479,25184934
17/12/2020,85.07836914,86.05581706,84.71183005,86.05581706,16840984
18/12/2020,84.50818634,85.3634524,83.77510204,85.15981821,33596568
21/12/2020,79.41733551,84.67109522,77.17735938,84.46746103,34210970
22/12/2020,80.55768585,81.29077017,78.60279641,79.2951514,29181188
23/12/2020,80.27258301,80.96493786,79.66168057,80.6798513,17602151
24/12/2020,81.41294861,82.6754831,80.63914115,80.88350467,23052394
28/12/2020,81.82021332,82.71620871,81.45367427,82.14602926,15454893
29/12/2020,80.31332397,82.30894278,79.78387383,81.86094507,23647197
30/12/2020,80.72059631,81.16859404,79.98751194,80.63914388,30281285
31/12/2020,80.92423248,81.65731687,79.82460901,79.90606145,50363279
01/01/2021,80.67987061,81.61658293,80.47623641,81.41294874,13493039
04/01/2021,80.67987061,81.45367806,80.23187289,81.25004387,22325584
05/01/2021,79.49880219,80.15043421,79.01008128,80.15043421,23510160
06/01/2021,79.70241547,80.63913392,79.21369469,79.82459722,21952878
07/01/2021,79.0100708,80.23187602,78.88788904,79.90606005,24999580
08/01/2021,81.57587433,81.86096101,79.29516845,79.49880268,43240591
11/01/2021,80.6391449,82.47185274,80.39478137,82.06458433,22036573
12/01/2021,81.57587433,82.26822947,80.06898226,80.63915562,24262426
13/01/2021,83.53075409,84.99691665,81.57586446,81.6573169,49236964
14/01/2021,83.2456665,84.5896536,82.83839806,84.46747182,29301114
15/01/2021,81.82021332,84.3860053,81.37222184,83.49001613,24067229
18/01/2021,79.45806122,82.18675805,78.84715867,81.82021279,23613664
19/01/2021,81.16860199,82.14604377,79.45807577,79.82461488,22934496
20/01/2021,80.06896973,81.20931627,79.8246062,81.12786384,25599184
21/01/2021,78.27696991,80.76130915,77.86970159,80.39476393,22667011
22/01/2021,76.60718536,78.60279796,75.67046684,78.43989309,26029669
25/01/2021,75.91481781,77.62534985,75.50754946,77.42171567,18599824
27/01/2021,74.36721039,75.83337286,73.959942,75.75192043,22812859
28/01/2021,74.61157227,75.46683842,73.59340123,73.95994653,32227832
29/01/2021,72.45305634,75.42611733,71.80143053,74.93739642,36962884
01/02/2021,74.93739319,75.26320918,72.00506165,72.77886921,29033297
02/02/2021,76.68864441,77.66608613,75.67047336,75.67047336,29279584
03/02/2021,78.96934509,79.90606371,76.81082741,77.46245316,31420256
04/02/2021,80.67987061,81.61658293,79.01006772,79.25443124,39264443
05/02/2021,81.04640961,83.08275156,79.9467862,81.77949395,54911202
08/02/2021,81.69802856,82.22747242,78.2769709,78.35842332,53737961
09/02/2021,81.41294861,82.43111958,81.04640954,81.77949389,28074809
10/02/2021,81.33149719,81.86094735,80.35405553,81.45367895,19070866
11/02/2021,81.70938873,82.213248,80.8276302,82.213248,18452535
12/02/2021,80.57569885,82.21324952,79.60997124,82.12927404,21660998
15/02/2021,79.94586945,81.20552079,79.7779185,80.9955789,12574055
16/02/2021,82.29723358,83.26296771,80.19781436,80.49173177,32865663
17/02/2021,83.43091583,84.10273252,81.45746311,82.17126434,28774857
18/02/2021,86.83198547,87.54578677,83.59888096,83.724841,50705280
19/02/2021,87.50377655,89.64518638,85.15243124,87.04190824,61069583
22/02/2021,85.69828796,89.26730034,85.15243773,87.5877651,30636415
23/02/2021,86.83198547,87.46181128,84.4386487,85.7822758,31233104
24/02/2021,86.66402435,87.92367591,85.74028116,87.75572493,16153025
25/02/2021,90.69490814,92.54239445,86.4960698,86.99992912,68361756
26/02/2021,90.10706329,93.17220981,88.00764436,89.93910593,67331805
01/03/2021,91.07282257,92.20651432,89.98112819,91.95458139,27205189
02/03/2021,94.51584625,95.48157387,90.61092562,91.07279396,53649872
03/03/2021,94.64181519,96.32135055,94.05398037,96.11140863,31702057
04/03/2021,93.04626465,94.89375104,92.79433177,93.63409948,28057179
05/03/2021,91.28275299,94.3479066,91.03082651,93.2142214,24778407
08/03/2021,92.83631134,95.14567226,91.95455279,92.92028682,28163362
09/03/2021,91.95455933,93.92801206,90.23303305,93.55011917,20611697
