Date,Adj Close,Close,High,Low,Open,Volume
05/10/2021,135.6259613,197.9499969,198.8999939,190.3999939,191,42359592
06/10/2021,132.1317139,192.8500061,203.8000031,191.6999969,200,41926821
07/10/2021,130.6586151,190.6999969,194.9499969,189.25,194.75,16517664
08/10/2021,129.1170349,188.4499969,191.6999969,184.1000061,191.1000061,28978175
11/10/2021,134.8723145,196.8500061,199.6999969,191.6499939,192,34952223
12/10/2021,132.440033,193.3000031,201,191.25,199.1999969,25216411
13/10/2021,130.2132874,190.0500031,194.5500031,189.3500061,194,17378156
14/10/2021,125.9310608,183.8000031,191.8000031,182.3000031,190,29542941
18/10/2021,126.9587936,185.3000031,187.75,183.3999939,184.8000031,15468914
19/10/2021,126.4106522,184.5,188.9499969,183.6000061,187.3000031,17403803
20/10/2021,123.6700516,180.5,183.3999939,177.3999939,182.6999969,15921230
21/10/2021,124.9718628,182.3999939,183,178.8999939,182,15586097
22/10/2021,120.5183716,175.8999939,184.3000031,175.3000031,183.3999939,13603152
25/10/2021,119.2851105,174.1000061,177.25,173,176.25,11744666
26/10/2021,119.9359741,175.0500031,176,171.75,173,11602891
27/10/2021,118.9424973,173.6000061,176.6499939,172.8000031,175.6999969,9535881
28/10/2021,114.1122131,166.5500031,173,165.9499969,173,24509136
29/10/2021,112.6733704,164.4499969,169.5,163.3000031,165,14826816
01/11/2021,116.9898529,170.75,171.9499969,163.8000031,165,13585170
02/11/2021,115.9278183,169.1999969,173.75,168.3500061,171.4499969,14278962
03/11/2021,116.3046875,169.75,171.1000061,167.3500061,168.1999969,8974463
04/11/2021,116.9555588,170.6999969,171.3999939,169.75,171.1999969,973260
08/11/2021,117.6407166,171.6999969,174.1999969,168.5,171,8761953
09/11/2021,116.8185425,170.5,172.3999939,169.6000061,172.0500031,5723308
10/11/2021,114.2149506,166.6999969,170.8500061,166.4499969,169.8999939,9212143
11/11/2021,114.4204941,167,167.6499939,165.1999969,165.8999939,6453205
12/11/2021,114.3862381,166.9499969,168.8500061,165.6999969,168.8500061,7027513
15/11/2021,109.4531403,159.75,167.6000061,159.5,164.25,19400018
16/11/2021,108.9735413,159.0500031,161.6499939,158.6000061,161,8505431
17/11/2021,106.9523392,156.1000061,159.25,155.6999969,159.0500031,7477627
18/11/2021,105.1024246,153.3999939,157.75,153,156.0500031,12981172
22/11/2021,103.1497498,150.5500031,152.8999939,149.1000061,152.1999969,11522286
23/11/2021,107.0208359,156.1999969,156.75,150,150,13305061
24/11/2021,109.0077972,159.1000061,161.6499939,155.6000061,158.3000031,18809310
25/11/2021,108.6309662,158.5500031,162.8000031,156,161.5,22402592
26/11/2021,106.8153076,155.8999939,159.3999939,155.3500061,157.75,11829847
29/11/2021,105.6847992,154.25,156.6499939,151.8999939,155.8999939,18176163
30/11/2021,104.1431961,152,158.5,151.3500061,158.5,56643275
01/12/2021,106.5755081,155.5500031,156.25,152.5500031,153.6000061,16283427
02/12/2021,109.1448288,159.3000031,159.5500031,155.1499939,156.8999939,15647910
03/12/2021,109.4531403,159.75,160.6999969,158.25,159,20414051
06/12/2021,107.8558197,148.5500031,152.4499969,148.1000061,152,24185368
07/12/2021,109.3805389,150.6499939,150.9499969,149.1499939,150.1000061,7866368
08/12/2021,109.5620499,150.8999939,151.75,150.0500031,151.25,7313306
09/12/2021,110.8326721,152.6499939,153.5,150.6499939,151.75,9423435
10/12/2021,109.8524857,151.3000031,153.75,150.8999939,152.6499939,7419042
13/12/2021,108.1825485,149,152.8000031,147.9499969,152.8000031,9888293
14/12/2021,108.1099472,148.8999939,149.75,146.75,149,8474759
15/12/2021,107.5290985,148.1000061,150.6000061,147.9499969,149.1499939,5410912
16/12/2021,108.7270889,149.75,150.1000061,147.5500031,148.1000061,7539061
17/12/2021,106.3311005,146.4499969,149.3999939,146,149.1000061,8758284
20/12/2021,102.1562653,140.6999969,145.6499939,139.1499939,145.3500061,8858645
21/12/2021,105.0242004,144.6499939,146,141.3999939,141.8000031,8097050
22/12/2021,105.5324326,145.3500061,149.3999939,144.4499969,145.4499969,6798820
23/12/2021,107.2386627,147.6999969,147.9499969,146,146.25,4857807
24/12/2021,105.9317474,145.8999939,148.1499939,145.3999939,148,4568316
27/12/2021,106.0406723,146.0500031,146.5,144.1000061,145,3534825
28/12/2021,108.0736237,148.8500061,149.25,146.25,146.25,4907497
29/12/2021,106.5489197,146.75,149.25,146.3000031,149.25,4216568
30/12/2021,106.1495895,146.1999969,149,143.8999939,146.75,24782255
31/12/2021,106.0406723,146.0500031,147.5500031,145.3500061,145.9499969,5320232
03/01/2022,112.7567062,155.3000031,155.9499969,147,147.25,29486720
04/01/2022,111.0867844,153,156.6499939,152.3500061,156,13744440
05/01/2022,111.5949936,153.6999969,154.3000031,152.1000061,153,8454060
06/01/2022,112.2847595,154.6499939,155.25,153.0500031,154.5,12446900
07/01/2022,113.9547043,156.9499969,157.4499969,154.9499969,155,11679683
10/01/2022,116.6774063,160.6999969,161,157.0500031,157.8000031,14655298
11/01/2022,115.1164017,158.5500031,160.6499939,158.1000061,160.6499939,7670386
12/01/2022,115.6972351,159.3500061,160.75,158.5,160.3999939,6334581
13/01/2022,119.6179428,164.75,166.4499969,159,159.3500061,20271714
14/01/2022,119.6179428,164.75,166.1499939,163.25,164.75,10211720
17/01/2022,118.8555679,163.6999969,166.1000061,162.0500031,165.6000061,8384625
18/01/2022,116.7500229,160.8000031,165.5,160.3000031,164,6574122
19/01/2022,119.0007935,163.8999939,164.8500061,160.8000031,161,11503199
20/01/2022,119.8357697,165.0500031,168.25,163.8500061,164.5,17462235
21/01/2022,115.2615967,158.75,163.3000031,157.5,163.3000031,14466758
24/01/2022,113.4827652,156.3000031,160.3999939,154.8000031,158.1999969,10854431
25/01/2022,117.0041275,161.1499939,161.6000061,154.3000031,155,7267866
27/01/2022,116.5684891,160.5500031,161.3000031,158,158.8999939,9269062
28/01/2022,117.3671875,161.6499939,165,160.6000061,160.6000061,10310726
31/01/2022,116.0239716,159.8000031,163.3999939,159.1499939,163.3999939,5811200
01/02/2022,118.3836441,163.0500031,163.4499969,158.6000061,162,7248713
02/02/2022,118.9644928,163.8500061,164.6000061,162.25,163,5369074
03/02/2022,117.1130295,161.3000031,164.1499939,160.6000061,163.1000061,4654885
04/02/2022,116.4596024,160.3999939,162.8000031,160,161.3000031,6402287
07/02/2022,116.8589249,160.9499969,163,159.6499939,160.6499939,5871041
08/02/2022,116.1328735,159.9499969,162.5,158.3500061,161.8500061,14158927
09/02/2022,122.4132614,168.6000061,169.3500061,160,160.5,35079516
10/02/2022,122.0139542,168.0500031,170.3000031,165,169,17724098
11/02/2022,120.8885422,166.5,169.3000031,165.1999969,167.9499969,10097767
14/02/2022,117.3671875,161.6499939,166.25,161.1499939,166.1000061,9478670
15/02/2022,118.8192825,163.6499939,164.8500061,159.8500061,162.75,16850616
16/02/2022,118.9644928,163.8500061,166,162.8000031,165.25,10653203
17/02/2022,118.3836441,163.0500031,165.5,162.6999969,164.6999969,6906440
18/02/2022,121.4693756,167.3000031,168.25,162.6000061,163,23740696
21/02/2022,120.6461258,161.1999969,163.5,159.8500061,163.1499939,14870901
22/02/2022,119.6731796,159.8999939,160.6499939,155.5,159.5,11654816
23/02/2022,118.6253815,158.5,162.3000031,158.1999969,160.3500061,7627472
24/02/2022,112.2637634,150,156.8000031,149,154,12115340
25/02/2022,122.3300781,163.4499969,164.8999939,152.25,152.25,17079977
28/02/2022,126.895462,169.5500031,169.9499969,160.5500031,162.4499969,20872239
02/03/2022,138.30896,184.8000031,185.6499939,171,171,72648396
03/03/2022,141.4149323,188.9499969,197.75,186.8500061,189.6000061,74050073
04/03/2022,135.46492,181,191,180.5,188.9499969,36095156
07/03/2022,141.2277985,188.6999969,192,181.6999969,185.9499969,41642776
08/03/2022,141.5645905,189.1499939,191.6999969,186.6000061,189,22940456
09/03/2022,139.6935272,186.6499939,190.6000061,185.6000061,190,13870658
10/03/2022,133.9306641,178.9499969,184,177.0500031,184,30890343
11/03/2022,136.0262451,181.75,182.5,179.25,181,14663558
14/03/2022,134.9784546,180.3500061,182.1499939,177.8500061,181,8306420
15/03/2022,129.4026794,172.8999939,180,171.5,179.8999939,14074860
16/03/2022,132.3963928,176.8999939,177.8000031,172.8999939,173,11846738
17/03/2022,132.1344452,176.5500031,180,175.5,179,20052773
21/03/2022,136.4378815,182.3000031,186.3500061,177.5,177.8500061,20271556
22/03/2022,137.2237396,183.3500061,185.8000031,180.5,183.6499939,12372751
23/03/2022,136.9992065,183.0500031,184.25,179.3000031,182.6000061,13731315
24/03/2022,140.2548676,187.3999939,188.5,183.3000031,183.6999969,16323203
25/03/2022,139.2819061,186.1000061,188.8999939,184.6000061,187.3999939,10044811
28/03/2022,143.1363068,191.25,193.6999969,185.5,186.1000061,19132062
29/03/2022,139.2070465,186,192.1999969,185.5,192,10622472
30/03/2022,136.8869476,182.8999939,187.9499969,182,187.9499969,10298319
31/03/2022,136.9992065,183.0500031,184.8999939,181.6499939,184.1499939,9435203
01/04/2022,139.3193359,186.1499939,187.25,183.3000031,183.8000031,13505929
04/04/2022,140.5168152,187.75,189,184.6000061,185.5,9490374
05/04/2022,140.6290588,187.8999939,188.9499969,186.8500061,188,7637664
06/04/2022,145.0822296,193.8500061,197,188.3000031,188.6999969,46157039
07/04/2022,142.7621002,190.75,197.0500031,189.8999939,195,21712301
08/04/2022,145.6060791,194.5500031,198.8000031,192.3500061,194.6999969,20151959
11/04/2022,146.9906616,196.3999939,198,193.3500061,194.5,12393619
12/04/2022,139.2070465,186,195.75,184.3000031,195.75,18907630
13/04/2022,139.6561127,186.6000061,191.3000031,185.6999969,188,14216953
18/04/2022,141.7891235,189.4499969,190.8999939,184.6000061,186.6000061,13052104
19/04/2022,148.0010529,197.75,203.25,190.6499939,191.4499969,59341710
20/04/2022,149.0114288,199.1000061,205.5500031,197.1000061,199.9499969,38356653
21/04/2022,154.8491516,206.8999939,207.8999939,201,201.1999969,43683145
22/04/2022,151.2941132,202.1499939,209,201.25,206.0500031,24007670
25/04/2022,141.0407104,188.4499969,202.1999969,186.75,199.6499939,26465084
26/04/2022,143.2485504,191.3999939,192.3000031,188.4499969,192.1999969,20819291
27/04/2022,140.3297272,187.5,191.8000031,186.6000061,190.8000031,12214126
28/04/2022,142.3878632,190.25,192.5,187.1499939,189,12706800
29/04/2022,136.8495483,182.8500061,193,181.8999939,192.5,21654415
02/05/2022,140.4419708,187.6499939,188.8999939,178.8500061,182.6999969,21289439
04/05/2022,140.2174377,187.3500061,190.6999969,186.5,188.75,18239949
05/05/2022,139.0948029,185.8500061,191.9499969,184.6999969,189.5,12651103
06/05/2022,140.2548676,187.3999939,188.9499969,183.0500031,184.5,14257553
09/05/2022,136.9992065,183.0500031,185.9499969,181.5500031,185.9499969,10549451
10/05/2022,127.2696762,170.0500031,183.8500061,168.8000031,182,19965511
11/05/2022,127.1200256,169.8500061,173.6999969,165.25,171.6999969,20641617
12/05/2022,125.0243912,167.0500031,170.1999969,164.6499939,167.8500061,10406343
13/05/2022,126.2593002,168.6999969,173.6499939,168,170,11590435
16/05/2022,128.5045929,171.6999969,172.8000031,167.8500061,169.5,7437937
17/05/2022,138.1218262,184.5500031,185,173.1499939,173.3999939,28092052
18/05/2022,138.870285,185.5500031,187.5,181.8000031,186.3500061,15425248
19/05/2022,135.6146393,181.1999969,183.5,180.6999969,181.1000061,9396007
20/05/2022,139.1696472,185.9499969,186.8500061,183.5500031,184.5,6365038
23/05/2022,137.9347382,184.3000031,186.75,182.3999939,185.9499969,7794071
24/05/2022,136.4753265,182.3500061,186.75,181.1999969,183.4499969,8572565
25/05/2022,135.2404175,180.6999969,185.5500031,180.0500031,184.1999969,7926434
26/05/2022,137.1489105,183.25,186,177.75,183.9499969,23140556
27/05/2022,136.1011047,181.8500061,188.6499939,180.5,184.5,16408080
30/05/2022,140.1051788,187.1999969,187.8999939,182.5500031,184,10577525
31/05/2022,144.3711853,192.8999939,195.25,185.1999969,186,21380248
01/06/2022,146.7287292,196.0500031,197.3000031,193.1999969,194.5,30867456
02/06/2022,148.3378448,198.1999969,199.1999969,194.3000031,196.5,17646759
03/06/2022,147.439743,197,201,196.1999969,200,25335178
06/06/2022,145.8306274,194.8500061,196.8000031,193.1999969,196.5,22020642
07/06/2022,147.8513641,197.5500031,199.9499969,193.6000061,193.6499939,12961285
08/06/2022,147.9262085,197.6499939,201.9499969,196.5,198,13059792
09/06/2022,148.7494812,198.75,200.3999939,196.5,196.9499969,10562238
10/06/2022,148.5623779,198.5,199.3000031,196.25,197.3500061,6741014
13/06/2022,142.9866333,191.0500031,197.3999939,189.5500031,196.6499939,8516696
14/06/2022,143.8472748,192.1999969,194.5,189.1000061,189.1000061,6727598
15/06/2022,142.238205,190.0500031,193.8500061,189.1499939,192.1499939,5805589
16/06/2022,134.6416779,179.8999939,192.8000031,179.1000061,191.5500031,14490962
17/06/2022,136.6998444,182.6499939,184.8500061,179.3999939,180,15215695
20/06/2022,132.3589935,176.8500061,181.8999939,174.75,181.8999939,23276003
21/06/2022,138.30896,184.8000031,185.6499939,178,178,7564329
22/06/2022,134.2300262,179.3500061,184.75,179,184.75,6560404
23/06/2022,132.5834808,177.1499939,182,174.8500061,180.3000031,9304799
24/06/2022,132.1344452,176.5500031,180.3999939,174.8000031,178.6499939,8171322
27/06/2022,136.2508087,182.0500031,182.8000031,177.4499969,180,7063839
28/06/2022,139.506424,186.3999939,186.9499969,180.75,181.1499939,9844211
29/06/2022,141.265213,188.75,190.25,183.6499939,186,16856241
30/06/2022,138.9077148,185.6000061,189,182.5500031,188.1000061,8693744
01/07/2022,137.1489105,183.25,186.1499939,176.6000061,185,17248729
04/07/2022,136.2508087,182.0500031,185.6999969,179.1000061,183.25,8780396
05/07/2022,136.5501251,182.4499969,185.1999969,181.75,183,5313753
06/07/2022,135.9888306,181.6999969,182.8500061,178,182.5,9367397
07/07/2022,139.2070465,186,186.6000061,181.4499969,183.9499969,6322630
08/07/2022,142.0510864,189.8000031,191.8999939,187.0500031,187.0500031,14647592
11/07/2022,144.7079926,193.3500061,194.3000031,187.8000031,188.9499969,9048841
12/07/2022,145.1196289,193.8999939,195.3000031,192.1000061,192.8000031,6942704
13/07/2022,144.7828369,193.4499969,196.1499939,193,193.8999939,7842930
14/07/2022,143.6976318,192,195.4499969,190.3000031,194,6795141
15/07/2022,144.7453918,193.3999939,193.8999939,189.3999939,193,5610793
18/07/2022,146.3919525,195.6000061,196.8999939,193.8500061,194.5,7600779
19/07/2022,148.3752594,198.25,199.6000061,194,194.9499969,9913955
